PLGDN;26.02.2010;13:00:00;SENRK;NIMBUS;Sweden;8821761;SFZA;4614;99.55;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""P"""
PLGDN;26.02.2010;21:30:00;DEBRV;MAERSK VIGO;Gibraltar;9242649;ZDFC2;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;26.02.2010;18:30:00;EETLL;EK-STAR;Norway;9164524;LAMT5;8829;134.70;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP, stan =R=
PLGDN;26.02.2010;22:20:00;PLGDY;MERWEDIJK;Netherlands;9242986;PFCN;6420;132.23;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;26.02.2010;11:30:00;FIHEL;LINDA;Finland;9354325;OJML;9131;141.20;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;27.02.2010;05:30:00;DEBRV;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;28.02.2010;18:30:00;PLGDY;KHAN ;Norway;6708147;LGJD;245;32.00;BALT-T Agency Sp. z o.o.;Bytomskie, 20:00
PLGDN;01.03.2010;09:00:00;FIPRV;PURHA;Finland;9255268;OJKS;15980;169.50;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP =P=
PLGDN;01.03.2010;08:00:00;DEHAM;MAERSK SHEERNESS;Germany;9299939;DDJQ2;93511;335.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;02.03.2010;17:30:00;DEBRV;NEDLLOYD MARITA;Liberia;9275048;A8DG9;26833;210.03;Maersk Polska Sp. z o. o.;DCT
PLGDN;02.03.2010;18:00:00;DKAAL;MAERSK NAANTALI;Malta;9312078;9HNM9;11935;144.17;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""P"""
PLGDN;03.03.2010;17:30:00;SEGOT;MARINUS;Sweden;9232840;SBLM;4823;119.10;ARAMIS SHIPPING AGENCY SP. Z O. O.;bppp
PLGDN;03.03.2010;17:30:00;FIHEL;KRISTIN SCHEPERS;Cyprus;9404089;5BPU2;7852;140.59;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;04.03.2010;11:00:00;PLGDY;BELUGA SENSATION;Gibraltar;9255763;ZDGD2;7660;134.65;Burger Poland;TERMINAL DCT
PLGDN;04.03.2010;22:30:00;FIHEL;JORK RANGER;Cyprus;9322542;C4FA2;7852;140.59;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;05.03.2010;11:35:00;RULED;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;05.03.2010;04:00:00;RUKGD;KRISTIN SCHEPERS;Cyprus;9404089;5BPU2;7852;140.59;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;05.03.2010;14:00:00;PLGDY;HERCULES J;Antigua and Barbuda;9430193;V2EQ4;10585;151.72;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;05.03.2010;19:00:00;PLNOW;MARNEDIJK;Cyprus;9339026;C4MA2;7545;129.20;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;06.03.2010;08:30:00;RULED;MAERSK VENICE;Gibraltar;9242651;ZDFH7;17189;178.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;06.03.2010;23:00:00;SESTO;NORTHERN OCEAN;Norway;9164495;LAJC5;8594;134.30;Nawigator Shipping Head Office Gdansk ;Port Pó³nocny T
PLGDN;06.03.2010;15:00:00;PLNOW;NORMAN BRIDGE;United Kingdom;9147306;MYXR6;22152;179.95;ISS POLAND SP. Z O. O.;Pirs Rudowy - Rudoport
PLGDN;07.03.2010;06:00:00;DEBRV;MAERSK VALLETTA;Gibraltar;9242637;ZDEZ7;17189;178.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;07.03.2010;09:00:00;DKAAB;FURE SUN;Faroe Islands;8917924;OZ2079;9382;145.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""P"""
PLGDN;08.03.2010;12:00:00;DEHAM;MAERSK SALALAH;Netherlands;9352016;PHPG;91427;335.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;09.03.2010;09:40:00;DKAAB;BRO GEMINI;Netherlands;9263590;PBJW;4107;114.66;POLSTEAM SHIPPING AGENCY Gdynia;"Port Pó³nocny Baza Paliw - ""T"""
PLGDN;10.03.2010;07:00:00;BEANR;TURCHESE;Italy;9220354;IBLE;8428;136.07;ARAMIS SHIPPING AGENCY SP. Z O. O.;bppp =p=
PLGDN;11.03.2010;21:00:00;SEGVX;STENSTRAUM;Gibraltar;9187394;ZDEN8;8882;145.20;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP = P =
PLGDN;11.03.2010;17:45:00;BEGNE;PACIFIC EAGLE;Greece;9281449;SZYR;39680;225.00;INTER BALT;Pirs wêglowy Portu Pó³nocnego
PLGDN;11.03.2010;21:30:00;FIHEL;CONTAINERSHIPS VIII;Germany;9336244;DDAF2;9902;155.15;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;11.03.2010;23:00:00;PLGDY;MARNEDIJK;Cyprus;9339026;C4MA2;7545;129.20;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;12.03.2010;12:30:00;LTKLJ;LEDASTERN;United Kingdom;9046576;MWBC7;6262;123.00;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP, JETTY =P=
PLGDN;12.03.2010;23:00:00;RULED;MAERSK VALLETTA;Gibraltar;9242637;ZDEZ7;17189;178.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;14.03.2010;07:35:00;PLSWI;RED SETO;Panama;9207780;HOQL;40030;225.00;INTER BALT;Pirs Weglowy Portu Pó³nocnego
PLGDN;14.03.2010;12:00:00;PLGDY;FRYKEN;Portugal;8819718;CQMN;3987;99.55;Nawigator Shipping Head Office Gdansk ;"Port Pó³nocny ""T"""
PLGDN;14.03.2010;14:30:00;PLNOW;ANNE SIBUM;Cyprus;9396696;C4YC2;10585;151.72;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;15.03.2010;12:00:00;DEHAM;MAERSK STOCKHOLM;Netherlands;9352042;PHPQ;91427;334.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;15.03.2010;16:00:00;SEGOT;TARNDAL;Norway;9151890;LAFS5;5685;115.10;Burger Poland;BPPP STANOWISKO R
PLGDN;16.03.2010;01:30:00;NLBOR;DONAUSTERN;Isle of Man;9105138;MWBF7;11426;161.36;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""P"""
PLGDN;16.03.2010;14:30:00;PLSZZ;SPICA;Germany;9083043;DIPS;7550;151.12;Burger Poland;TERMINAL DCT
PLGDN;16.03.2010;09:00:00;DEBRV;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;17.03.2010;20:30:00;SEGOT;STENSTRAUM;Gibraltar;9187394;ZDEN8;8882;145.34;Inter Marine Co. Ltd. ;"pirs ""P"""
PLGDN;17.03.2010;15:40:00;SEOXE;CMB SAKURA;Panama;9316854;3EGO3;38891;225.00;INTER BALT;Pirs Wêglowy Portu Pó³nocnego
PLGDN;18.03.2010;22:35:00;PLGDY;JOHANNA;United Kingdom;9197521;VQGQ2;6363;121.35;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;19.03.2010;04:30:00;PLGDY;EKFJORD;Norway;9356622;LAJX7;12162;144.05;POLSTEAM SHIPPING AGENCY Gdynia;BPPP/T
PLGDN;20.03.2010;15:00:00;GBIMM;MARE AEGEUM;Italy;9346861;ICDX;59611;245.50;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""R"""
PLGDN;20.03.2010;00:05:00;PLNOW;HERCULES J;Antigua and Barbuda;9430193;V2EQ4;10585;151.72;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;20.03.2010;02:05:00;RUKGD;JOHANNA;United Kingdom;9197521;VQGQ2;6363;121.35;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;21.03.2010;00:01:00;FIPRV;ASTINA;Sweden;9320063;SHZA;7636;128.20;ARAMIS SHIPPING AGENCY SP. Z O. O.;bppp, stan. P
PLGDN;21.03.2010;23:59:00;DKCPH;STAVRODROMI;Malta;9169768;9HKB8;10321;144.53;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP STANOWISKO = R =
PLGDN;21.03.2010;08:10:00;RUKGD;TONGAN;Germany;9371402;DFHA2;10965;140.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;22.03.2010;10:40:00;DEHAM;MAERSK SINGAPORE;Liberia;9308649;A8LW6;93511;335.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;22.03.2010;14:30:00;LTBOT;AUSTRALIAN SPIRIT;Bahamas;9247455;C6FW3;63213;256.17;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"SPODZIEWANY DO BPPP ""T"""
PLGDN;22.03.2010;11:00:00;SEOXE;SAMJOHN AMITY;Greece;9149017;SYKT;38846;225.00;INTER BALT;Pirs wêglowy PP
PLGDN;23.03.2010;13:00:00;FIHEL;LINDA;Finland;9354325;OJML;9131;141.20;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;24.03.2010;08:00:00;GBFAW;VALCONCA;Italy;9422005;IBLI;60185;243.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;SPODZIEWANY DO BPPP
PLGDN;24.03.2010;10:30:00;NOAES;ARES;Poland;7642144;SQLQ;336;35.00;"""WU¯"" Port and Maritim Services Ltd Sp. z o.o.";Port Pó³nocny
PLGDN;25.03.2010;02:00:00;SEBRO;EKEN;Norway;9286827;LAYM5;8829;134.70;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP, JETTY =R=
PLGDN;25.03.2010;00:01:00;PL888;ICARUS III;Cyprus;9145413;P3WM9;21605;182.14;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP STANOWISKO ""P"""
PLGDN;25.03.2010;07:00:00;FIHEL;AURA;Netherlands;9287716;PHHT;7519;137.50;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;25.03.2010;19:00:00;LVVNT;VOLGO-BALT 244;Russian Federation;8230584;UAKW;2457;114.00;East-Nav sp. z o. o.;Chemikow
PLGDN;25.03.2010;23:59:00;NLRTM;AEGAN POWER;Greece;9338905;SXQH;61473;248.95;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;SPODZIEWANY DO BPPP
PLGDN;26.03.2010;10:00:00;RULED;MAERSK VENICE;Gibraltar;9242651;ZDFH7;17189;178.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;26.03.2010;05:30:00;RUKGD;AURA;Netherlands;9287716;PHHT;7519;137.50;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;28.03.2010;06:00:00;DEBRV;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;28.03.2010;11:00:00;DEBRV;MAERSK VIGO;Gibraltar;9242649;ZDFC2;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;29.03.2010;14:00:00;FRPJE;BRO JUNO;Sweden;9163776;SLMQ;8848;121.07;Nawigator Shipping Head Office Gdansk ;Port Pó³nocny R
PLGDN;29.03.2010;10:00:00;USPDX;ORACLE;Bahamas;9400980;C6XF6;55894;228.60;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;SPODZIEWANY DO BPPP
PLGDN;29.03.2010;14:30:00;EETLL;EK-STAR;Norway;9164524;LAMT5;8829;134.70;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP, stan.p
PLGDN;29.03.2010;18:00:00;RUKGD;TONGAN;Germany;9371402;DFHA2;10965;140.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;30.03.2010;09:00:00;EEPLA;ALICE;Faroe Islands;9327334;OZ2087;4859;119.10;OKMARIT Ltd;"BPPP""P"""
PLGDN;31.03.2010;00:30:00;NLRTM;PENELOP;Bahamas;9325908;C6VD8;63448;253.59;OKMARIT Ltd;"BPPP ""R"""
PLGDN;01.04.2010;06:00:00;DEBRV;MAERSK VENICE;Gibraltar;9242651;ZDFH7;17189;178.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;01.04.2010;05:22:00;PLSWI;FORTUNE MIRACLE;Hong Kong;9340544;VRFI3;43200;225.00;INTER BALT;Swinoujscie
PLGDN;01.04.2010;00:20:00;FIKTK;AURA;Netherlands;9287716;PHHT;7519;137.50;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;02.04.2010;22:45:00;RUKGD;AURA;Netherlands;9287716;PHHT;7519;137.50;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;02.04.2010;23:30:00;NLRTM;FEN;Singapore;9359600;9VJQ3;8450;127.02;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""P"""
PLGDN;02.04.2010;22:00:00;FIHEL;CONTAINERSHIPS VIII;Germany;9336244;DDAF2;9902;155.15;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;04.04.2010;19:15:00;DEHAM;SOFIE MAERSK;Denmark;9146479;OZUN2;91560;346.98;Maersk Polska Sp. z o. o.;DCT
PLGDN;04.04.2010;08:15:00;RULED;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;06.04.2010;08:00:00;FRPET;MISTRAL;Cyprus;9009190;P3XK9;3494;99.80;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;AT SEA
PLGDN;07.04.2010;17:45:00;SESTO;EK-SKY;Norway;9164512;LAMS5;8829;134.70;POLSTEAM SHIPPING AGENCY Gdynia;Baza Paliw Port Pó³nocny
PLGDN;07.04.2010;21:10:00;FIKTK;AURA;Netherlands;9287716;PHHT;7519;137.50;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;08.04.2010;13:00:00;PL888;EKTURUS;Isle of Man;8409068;MYHV6;14937;158.25;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""R"""
PLGDN;08.04.2010;15:00:00;NLRTM;SAHBA;Bahamas;9388273;C6XW5;160789;333.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;BPPP stanowisko T
PLGDN;08.04.2010;09:00:00;LVRIX;GASCHEM ADRIATIC;Liberia;9402586;A8VA6;13879;155.20;MAR-SERVICE;GASPOL
PLGDN;08.04.2010;18:00:00;SESTO;STEN FJORD;Gibraltar;9187409;ZDGF3;8882;145.34;Burger Poland;BAZA PALIW STANOWISKO P
PLGDN;08.04.2010;19:30:00;NLAMS;GOLDEN FLORENCE;Panama;9360946;3EIE4;11641;144.03;GAC (POLAND) Ltd.;CHEMIKOW
PLGDN;09.04.2010;09:15:00;RUBLT;AURA;Netherlands;9287716;PHHT;7519;137.50;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;09.04.2010;12:00:00;SEGOT;ODERSTERN;Isle of Man;9035838;MQPS8;6441;127.20;OKMARIT Ltd;"BPPP ""R"""
PLGDN;10.04.2010;14:00:00;RU888;SEASHARK;Germany;9298193;DEIG;21329;177.75;POSEIDON & FRACHTCONTOR JUNGE;Naftoport/stanowisko R
PLGDN;10.04.2010;05:00:00;RULED;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;10.04.2010;20:45:00;FIHEL;CONTAINERSHIPS VI;Germany;9188518;DABH;9953;154.64;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;10.04.2010;09:00:00;DEBRV;BREMEN HUNTER;Antigua and Barbuda;8028565;V2PO4;1367;65.82;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Reda Portu Polnocego
PLGDN;10.04.2010;20:15:00;PLNOW;WMS GRONINGEN;Cyprus;9339038;C4NV2;7545;129.20;UNIFEEDER A/S SHIPING HUSET;gdn
PLGDN;12.04.2010;06:00:00;DEHAM;CARSTEN MAERSK;Denmark;9219795;OZYB2;91560;346.98;Maersk Polska Sp. z o. o.;DCT
PLGDN;12.04.2010;07:30:00;RULED;MAERSK VALLETTA;Gibraltar;9242637;ZDEZ7;17189;178.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;13.04.2010;11:45:00;PLGDY;FELIS;Slovakia;7208613;OMLC;277;29.97;JAN STÊPNIEWSKI I SKA Sp. z o. o.;SYNERGIA 19 
PLGDN;14.04.2010;02:00:00;PLSWI;VANESSA OLDENDORFF;Liberia;9087738;A8QY3;35889;224.98;INTER BALT;PIRS WÊGLOWY PORTU PÓ£NOCNEGO
PLGDN;14.04.2010;08:00:00;PLSZZ;SAXEN;Portugal;8819720;CQMO;3987;99.57;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP STAND =T=
PLGDN;14.04.2010;21:30:00;PLNOW;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;TERMINAL DCT
PLGDN;15.04.2010;02:00:00;NLRTM;NIBE MAERSK;Denmark;9322700;OXGY2;12105;144.18;Inter Marine Co. Ltd. ;"Baza Paliw pirs ""P"""
PLGDN;15.04.2010;22:30:00;FIHEL;LINDA;Finland;9354325;OJML;9131;141.20;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;15.04.2010;19:45:00;PLNOW;JORK RELIANCE;Antigua and Barbuda;9328041;V2CL2;7852;140.64;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;16.04.2010;06:30:00;FIHEL;INES BOLTEN;Cyprus;9395575;5BSX2;8273;139.60;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;16.04.2010;07:00:00;DEBRV;MAERSK VENICE;Gibraltar;9242651;ZDFH7;17189;178.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;17.04.2010;15:30:00;GB888;ATLAS VALOR;Bahamas;9187435;C6WT5;57925;246.80;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""T"""
PLGDN;17.04.2010;08:20:00;RUBLT;JORK RELIANCE;Antigua and Barbuda;9328041;V2CL2;7852;140.64;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;19.04.2010;01:00:00;RULED;MAERSK VIGO;Gibraltar;9242649;ZDFC2;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;19.04.2010;10:00:00;DEHAM;CLEMENTINE MAERSK;Denmark;9245770;OUQK2;91921;346.98;Maersk Polska Sp. z o. o.;DCT
PLGDN;19.04.2010;08:00:00;SESTO;TERNHOLM;Denmark;9300829;OWIM2;9993;141.16;ARAMIS SHIPPING AGENCY SP. Z O. O.;LIQUID FUEL TERMINAL
PLGDN;21.04.2010;22:00:00;FRLEH;ORACLE;Bahamas;9400980;C6XF6;55894;228.60;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"SPODZIEWANY DO BPPP ""T"""
PLGDN;21.04.2010;11:45:00;RUPRI;PROTEAS;Greece;9305609;SZXN;66919;249.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""R"""
PLGDN;22.04.2010;14:00:00;SEBRO;FURE SUN;Faroe Islands;8917924;OZ2079;9382;145.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP stanowisko ""P"""
PLGDN;22.04.2010;18:30:00;DEHAM;INES BOLTEN;Cyprus;9395575;5BSX2;8273;139.60;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;23.04.2010;07:20:00;FIKTK;HANSE VISION;Cyprus;9302243;C4WN2;7713;141.60;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;23.04.2010;06:30:00;FIHEL;CONTAINERSHIPS VI;Germany;9188518;DABH;9953;154.64;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;23.04.2010;14:00:00;LTLIE;ARES;Poland;7642144;SQLQ;336;35.00;"""WU¯"" Port and Maritim Services Ltd Sp. z o.o.";Port Pó³nocny
PLGDN;24.04.2010;22:00:00;PLSZZ;FRYKEN;Netherlands;8819718;PHER;3987;99.57;OKMARIT Ltd;"BPPP""T"""
PLGDN;24.04.2010;05:15:00;DEBRV;MAERSK VIGO;Gibraltar;9242649;ZDFC2;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;25.04.2010;21:00:00;LVRIX;STEN BALTIC;Norway;9307671;LADY6;11935;144.05;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP, JETTY =R=
PLGDN;25.04.2010;21:18:00;DEHAM;MEDI LAUSANNE;Panama;9310642;3EES7;42887;229.00;INTER BALT;PIRS WÊGLOWY PORTU PÓ£NOCNEGO
PLGDN;25.04.2010;17:30:00;RULED;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;25.04.2010;03:30:00;PLGDY;INES BOLTEN;Cyprus;9395575;5BSX2;8273;139.60;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;26.04.2010;21:00:00;GBFNT;AUSTRALIAN SPIRIT;Bahamas;9247455;C6FW3;63213;256.17;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""T"""
PLGDN;26.04.2010;06:00:00;DEHAM;MAERSK SEOUL;Liberia;9306550;A8LK3;92000;332.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;27.04.2010;14:00:00;PL888;EKTURUS;Isle of Man;8409068;MYHV6;14937;158.25;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""R"""
PLGDN;27.04.2010;06:00:00;DKAAL;BRO GLORY;Netherlands;9190200;PCEH;3653;103.46;Nawigator Shipping Head Office Gdansk ;Port Pó³nocny P
PLGDN;27.04.2010;07:00:00;SENRK;BRO GEMINI;Netherlands;9263590;PBJW;4107;114.95;Nawigator Shipping Head Office Gdansk ;Port Pó³nocny
PLGDN;27.04.2010;09:55:00;PLGDY;HANSE SPIRIT;Cyprus;9302255;C4WP2;7713;141.60;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;27.04.2010;14:45:00;PLNOW;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;TERMINAL DCT
PLGDN;28.04.2010;14:00:00;GBPEM;MARAN PLATO;Greece;9399507;SVAL9;79890;265.16;ARAMIS SHIPPING AGENCY SP. Z O. O.;LIQUID FUEL TERMINAL
PLGDN;28.04.2010;07:15:00;NLRTM;MASALLI;Malta;9435313;9HCP9;7833;150.15;Burger Poland;BAZA PALIW
PLGDN;29.04.2010;06:45:00;ESLCG;BRAMAU;Antigua and Barbuda;9280677;V2BJ9;2461;88.00;RENTRANS CARGO Sp. z o.o.;OLIWSKIE
PLGDN;29.04.2010;14:30:00;PLGDY;NATHALIE EHLER;United Kingdom;9242560;MEMS3;9981;134.44;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;29.04.2010;16:05:00;FIKTK;JORK RELIANCE;Antigua and Barbuda;9328041;V2CL2;7852;140.64;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;30.04.2010;19:00:00;LTBOT;AUSTRALIAN SPIRIT;Bahamas;9247455;C6FW3;63213;256.17;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""R"""
PLGDN;01.05.2010;01:30:00;DEBRV;MAERSK VANCOUVER;Gibraltar;9242625;ZDEX7;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;01.05.2010;22:30:00;RULED;MAERSK VENICE;Gibraltar;9242651;ZDFH7;17189;178.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;01.05.2010;16:10:00;PLGDY;ALDEBARAN J;Antigua and Barbuda;9349186;V2CB5;8273;139.60;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;01.05.2010;20:00:00;RUBLT;NATHALIE EHLER;United Kingdom;9242560;MEMS3;9981;134.44;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;02.05.2010;07:30:00;NLRTM;MBA FUTURE;Italy;9494084;IBWM;43024;228.00;INTER BALT;Pirs weglowy PP
PLGDN;02.05.2010;23:00:00;GBTEE;LIBELLE;Gibraltar;9186730;ZDDX8;8067;145.61;Nawigator Shipping Head Office Gdansk ;Port Pó³nocny P
PLGDN;02.05.2010;20:30:00;RULED;CONTAINERSHIPS VI;Germany;9188518;DABH;9953;154.64;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;03.05.2010;12:00:00;DEHAM;MAERSK TAURUS;Singapore;9334674;9VFV4;94193;332.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;03.05.2010;21:00:00;NO888;STENA ALEXITA;Norway;9152507;LJK7;77440;262.60;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""T"""
PLGDN;04.05.2010;20:00:00;DEHAM;ESHIPS BAINUNAH;Gibraltar;9293325;ZDIQ7;5039;121.66;Inchcape Shipping Services Poland SP. Z O. O.;DOK W G.S.R.
PLGDN;04.05.2010;20:00:00;DKKAL;MASALLI;Malta;9435313;9HCP9;7833;150.15;Burger Poland;BAZA PALIW
PLGDN;05.05.2010;16:00:00;PLGDN;ODERSTERN;Isle of Man;9035838;MQPS8;6441;127.20;ARAMIS SHIPPING AGENCY SP. Z O. O.;BPPP,JETTY =R=
PLGDN;06.05.2010;18:00:00;RULED;ASTRAL;Sweden;9371878;SLHJ;7636;129.75;POSEIDON & FRACHTCONTOR JUNGE;Naftoport / stanowisko P
PLGDN;06.05.2010;21:00:00;FIHEL;LINDA;Finland;9354325;OJML;9131;141.20;CONTAINERSHIPS Polska Sp. z o.o.;DCT
PLGDN;06.05.2010;18:00:00;PLNOW;HENNEKE RAMBOW;Germany;9354430;DDVQ2;9981;134.44;UNIFEEDER A/S SHIPING HUSET;Szczecinskie
PLGDN;07.05.2010;18:00:00;BEANR;BRO JUNO;Sweden;9163776;SJMQ;8848;120.00;ARAMIS SHIPPING AGENCY SP. Z O. O.;LIQUID FUEL TERMINAL
PLGDN;07.05.2010;08:00:00;FIKTK;INES BOLTEN;Cyprus;9395575;5BSX2;8273;139.60;UNIFEEDER A/S SHIPING HUSET;dct
PLGDN;07.05.2010;18:45:00;RUBLT;HENNEKE RAMBOW;Germany;9354430;DDVQ2;9981;134.44;UNIFEEDER A/S SHIPING HUSET;DCT
PLGDN;08.05.2010;04:15:00;DEBRV;MAERSK VENICE;Gibraltar;9242651;ZDFH7;17189;178.57;Maersk Polska Sp. z o. o.;DCT
PLGDN;09.05.2010;17:10:00;RULED;MAERSK VIGO;Gibraltar;9242649;ZDFC2;17189;178.50;Maersk Polska Sp. z o. o.;DCT
PLGDN;09.05.2010;19:30:00;DEBRB;VANESSA OLDENDORFF;Liberia;9087738;A8QY3;35889;224.98;INTER BALT;PIRS WÊGLOWY PORTU PÓ£NOCNEGO
PLGDN;10.05.2010;11:35:00;DEHAM;SINE MAERSK;Denmark;9146455;OZOK2;91560;34698.00;Maersk Polska Sp. z o. o.;DCT
PLGDN;10.05.2010;03:30:00;RUPRI;BRITISH FALCON;Isle of Man;9297369;MGRL8;63462;251.55;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;"BPPP ""T"""
PLGDN;11.05.2010;09:00:00;NLRTM;OVERSEAS YELLOWSTONE;Marshall Islands;9394947;V7QA4;62775;250.00;ARAMIS SHIPPING AGENCY SP. Z O. O.;bppp
PLGDN;12.05.2010;19:30:00;DEBRE;LEVANA;Gibraltar;9424053;ZDJD2;8652;139.95;Nawigator Shipping Head Office Gdansk ;Port Pó³nocny T
